ID,Canonical_Smiles,Inhibition
TRAIN_1479,CN1C[C@@H](C[C@H]1CO)NC(=O)Nc2cccc3ccccc23,50.55299605447982
TRAIN_1480,O=C(N[C@@H]1CCCNC1)C2=CC(=O)N=C3SC=CN23,46.48283003581171
TRAIN_1481,F\C(=C(\F)/C(C#N)(c1ccccc1)c2ccccc2)\c3ccccc3,75.99800566659155
TRAIN_1482,Oc1ccc(c(O)c1)c2oncc2c3ccccc3,97.52242426566822
TRAIN_1483,O=C1NC(=O)c2c1cc3ccccc3c2c4ccccc4,70.28861
TRAIN_1484,CCn1nccc1c2cc(C(=O)O)c3ccc(Cl)c(C)c3n2,67.67837538532342
TRAIN_1485,Nc1ccccc1C2=NNC(=NC2=O)SCC=C,46.99387797172457
TRAIN_1486,CN1C=C(C=CC1=O)c2noc(n2)c3n[nH]c4ccccc34,47.72641197367097
TRAIN_1487,CC(C)Oc1nnc(SCc2nc3C(=O)N(C)C(=O)N(C)c3[nH]2)s1,39.35212928649846
TRAIN_1488,CCCCN(C)CC1=CC(=O)Oc2cc(C)c(O)cc12,69.2949360231266
TRAIN_1489,CCCC(=O)CSC1=C(C#N)C(=CC(=O)N1)C,44.22482273923612
TRAIN_1490,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)C3=CC(=O)N(N3)c4ccccc4)on1,47.9114631024349
TRAIN_1491,CC(CC=C)(NCc1ccccc1)c2ccccc2,68.98715668461247
TRAIN_1492,CC1=C2C(CCS2(=O)=O)CC3(C1)C(=O)OC(C)(C)OC3=O,52.25201470820889
TRAIN_1493,COc1ccc(OC)c(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,63.68972
TRAIN_1494,O=C1Nc2cncnc2N1C3CCN(Cc4cccc(c4)C#N)C3,41.43371478155817
TRAIN_1495,FC(F)(F)C1=C(\C=N\Nc2nc3ccccc3s2)C(=O)N(N1)c4nc5ccccc5s4,84.0625913869726
TRAIN_1496,CO[C@@H]1COCC[C@H]1NC(=O)C2=C(C)C(=C(C)NC2=O)Cl,41.08662406335844
TRAIN_1497,CCc1sc(cc1Br)C(=O)Nn2cnnc2,97.90978517769224
TRAIN_1498,Nc1[nH]nc(c2ccc(Br)s2)c1c3ccc4OCOc4c3,94.51941838334348
TRAIN_1499,OC(=O)C(=O)O.C1CCN(CC1)C2CCN(CC2)C3C4CC5CC(CC3C5)C4,46.643910811108825
TRAIN_1500,CCCN1CCc2[nH]cnc2C13CCN(CC3)C(=O)[C@@H]4C[C@@H](O)CN4,46.27189092530358
TRAIN_1501,CC1CN(CC(C)O1)c2nc3ccccc3nc2C(C#N)S(=O)(=O)c4ccc(C)c(C)c4,82.47863042988432
TRAIN_1502,CC(C)N1N=CC(=C(Cl)C1=O)N2CCOCC2,44.40412098316801
TRAIN_1503,CC(C)N1NC(=O)c2c1nc3NC(=O)Sc3c2c4cccc(OC(F)F)c4,37.2331
TRAIN_1504,Cl.Cc1ccc2c(Nc3ccc(F)c(F)c3)c(cnc2n1)c4onc(n4)C5CC5,62.23231107765916
TRAIN_1505,Cc1ccc2[nH]c3nc(N\N=C\c4cc5OCOc5cc4Cl)nnc3c2c1,45.50004554367158
TRAIN_1506,CC(C)c1noc(n1)[C@@H]2CCCN2C(=O)Nc3c(C)cnn3C4CCCC4,61.78646250317607
TRAIN_1507,O=C(CNC(=O)Cc1ccccc1)NCC(=O)OCc2cccc(c2)C(=O)c3ccccc3,73.74671006898667
TRAIN_1508,CCc1cc2c(nc(CC)nc2s1)N3CCN(CC3)c4ncccn4,84.5362455714772
TRAIN_1509,CCC(=O)N1CCN(CC1)c2cc(nc(C)n2)n3cnc(C)c3C,49.17038606651294
TRAIN_1510,CN1CCC(CC1)N2CCC[C@H]2C(=O)N3CC4=C(C3)C(=O)N(C)C(=N4)C,41.92942169125226
TRAIN_1511,CCOC(=O)C1=C(NC(=O)CSc2oc(nn2)c3cc(C)on3)SC4CCCCC14,83.0213192323734
TRAIN_1512,CCn1cnc2c(Nc3ccc(OC)c(Cl)c3)nc(Cl)nc12,66.91803577335551
TRAIN_1513,Cl.CCC(N1CCN(C)CC1)c2nnnn2C3CCCC3,42.0802
TRAIN_1514,COC1C(C)C(NS(=O)(=O)c2ccccc2S(=O)(=O)C)C1(C)C,83.4412798251123
TRAIN_1515,CCC1CCC(CC1)N(CC2=NC(=O)NN2)C3CC3,62.73856494287865
TRAIN_1516,CN(C)[C@@H]1C[C@@H](CO)N(Cc2c(Cl)ccc(O)c2Cl)C1,38.50453758791127
TRAIN_1517,CN1C(=O)NC(=O)c2c1nc3n(Cc4occc4)c(C)c(C)n23,16.37894252388645
TRAIN_1518,Cc1nc(NCCc2c[nH]cn2)cc(n1)[C@@H]3C[C@H](O)C3,44.72340609134622
TRAIN_1519,CC(C)OCC(=O)N1CCn2c(C1)nnc2C(F)(F)F,24.298747309327823
TRAIN_1520,CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)C2=CC=C(C)N(CC)C2=O,33.46980454573783
TRAIN_1521,COc1cc(OC)cc(c1)c2nnc(SCC(=O)NC3CC4CCC3C4)[nH]2,60.05246425655369
TRAIN_1522,CC(=O)C1=C(NN2CCOCC2)OC(=CC1=O)C,0.5
TRAIN_1523,CC(C)NC(=C1C=CC(=C(C#N)C#N)C=C1)c2ccc(NCCO)cc2,95.14966210934108
TRAIN_1524,COc1ccc(cc1)N2C(=O)CC(NNC(=O)c3cc(n[nH]3)C(F)(F)F)C2=O,34.388409221201115
TRAIN_1525,O=C1CC(CN1)c2ccc(cc2)S(=O)(=O)N3CCOC(COc4ccccc4)C3,8.522835849417163
TRAIN_1526,CCOC(=O)\C(=C\N=C\1/C=CC(=CN1CC=C)Cl)\C#N,17.907336309782323
TRAIN_1527,Cc1ccc(CC2S\C(=N\N=C\c3ccncc3)\N(Cc4occc4)C2=O)cc1C,84.5803728089224
TRAIN_1528,Cn1nc(CNC(=O)Cn2nc(c3CCCc23)C(F)(F)F)c(Cl)c1Cl,44.93337734308497
TRAIN_1529,CC1=C(CC(=O)N2CCN(CC2)C(=O)C3COc4ccccc4O3)C(=O)Oc5cc(O)c(Cl)cc15,0.5
TRAIN_1530,Fc1ccc(cc1)C2=NN([C@H]3CC(=O)[C@@H]4OC[C@H]3O4)C(=S)O2,3.493563573823465
TRAIN_1531,Nc1ccc(Sc2nccc(n2)c3cccs3)cc1,46.42044368778557
TRAIN_1532,Cl.COc1cc(CC2CC(=NO2)CNCC3CCOCC3)cc4OCOc14,58.06855097892743
TRAIN_1533,Cc1nc(C)c(CN2C=NC=C(Br)C2=O)s1,0.5
TRAIN_1534,COCCN(C(=O)C)c1nc(C)c(s1)C(=O)Nc2nnc(s2)C(C)C,14.768167051751988
TRAIN_1535,[Na+].COC(=O)c1ccc2C(=CC(=C3C(=O)CC(C)(C)CC3=O)[N-]c2c1)O,6.830776714208781
TRAIN_1536,CC(=O)N(c1nc(COC(=O)\C=C\c2cnn(C)c2)cs1)c3c(C)cc(C)cc3C,81.363028334173
TRAIN_1537,CCCC(=O)NN1C(=S)Nc2cc(C)[nH]c2C1=O,6.5024408039886765
TRAIN_1538,CCSc1nnc(C(F)F)n1NC(=O)CCn2nc(cc2C3CC3)C(F)(F)F,16.997029341764687
TRAIN_1539,Cc1nc2c(cnn2c(NCCCn3ccnc3)c1CC=C)c4ccccc4,99.38154717440024
TRAIN_1540,Cn1ncc(Cl)c1C(=O)NN2C=Nc3[nH]ncc3C2=N,19.418723833017737
TRAIN_1541,CCOC(=O)C1(Cc2ccccc2C(C)(C1)c3ccccc3)C(=O)OCC,58.34129562392509
TRAIN_1542,CCN1C=CC(=O)N=C1SCC#Cc2ccc(Cl)cc2,35.30740232440978
TRAIN_1543,O=S1(=O)CC2OC3CS(=O)(=O)CC3OC2C1,0.5
TRAIN_1544,Cc1ccc(cc1)N2C(=O)C3C4C=CC(C3C2=O)n5cc(cc45)c6ccccc6,59.09525215850459
TRAIN_1545,Br.CC1C2CC(C/C/2=N\Nc3nc(C)c(s3)C(=O)C)C1(C)C,20.410680471830872
TRAIN_1546,CC(C)n1ncc2C(CC(=Nc12)O)C3CCCCC3,29.41472821082988
TRAIN_1547,CC(C)(C)OC(=O)NC1CCN(CC1)C2=NC=CN3C(=O)NN=C23,8.269200701839722
TRAIN_1548,CCOC(=O)C1=C(CCC1)N2Nc3nc(C)cc(COC)c3C2=N,34.00969372687317
TRAIN_1549,O=C1OC(=C2c3ccccc3c4ccccc24)c5ccccc15,22.394593749457115
TRAIN_1550,CN(C)S(=O)(=O)c1cc2C(=O)Nc3ccccc3Oc2cc1NC4CCCC4,7.398849955700712
TRAIN_1551,Cl.Cc1onc(c1)N2C(=O)CC(SCCN)C2=O,0.5
TRAIN_1552,[Na+].COc1cccc(c1)N2C(=NC(=O)C(=C2[O-])Cc3cccs3)O,5.8249222590900445
TRAIN_1553,[Na+].OC1=Nc2c([nH]c3ccc(F)cc23)C(=O)N1\N=C\c4oc(cc4)S(=O)(=O)[O-],0.5
TRAIN_1554,CCC(C)OC(=O)c1c2CCCCc2sc1NC(=O)C3CCN(CC3)S(=O)(=O)C,34.62988377951113
TRAIN_1555,Cn1nc(cc1C(=O)Nc2ccc(F)cc2OC(F)F)C(=O)N3CCOCC3,9.945624793704283
TRAIN_1556,CC1(C)CC(CCO1)N2NC(=O)C3=C2N=C(O)CSC3C4CCCCC4,19.84955613849173
TRAIN_1557,COc1cc(OC)c(\C=N\N=C\2/NC(=O)C(CC(=O)O)S2)cc1OC,20.075395653457942
TRAIN_1558,Cc1ccc(cc1)S(=O)(=O)c2c[nH]c3ccc(O)c(CC=C)c23,73.84778416691277
TRAIN_1559,CCC1(C)Cc2c(CO1)sc3N=NNC(=O)c23,13.204662717370525
TRAIN_1560,OC(=O)C1CC=CCC1C(=O)\N=C\2/NC=CS2,4.042527317895178
TRAIN_1561,O=C1C=CC2=C3N1CC(CN4CCC(CC4)NCc5cc6CCCOc6cn5)N3C(=O)C=N2,12.344735333460733
TRAIN_1562,CCOc1ccc(NC2=C(F)C=N\C(=N\c3ccc(OCC)cc3)\N2)cc1,21.81609714573598
TRAIN_1563,CC1(C)C2(C)CCC1(OC2=O)C(=O)N(c3ccccn3)c4ccccn4,70.28861
TRAIN_1564,COc1cc(cc(OC)c1OC)C2CC(=O)c3cc4c(O)n[nH]c4nc3C2,24.890989003352843
TRAIN_1565,CCCS(=O)(=O)c1c(C(=O)c2ccc(OC)cc2)n3ccncc3c1S(=O)(=O)CCC,72.95311224223894
TRAIN_1566,Br.Cc1cc(cc2sc(N)nc12)C34CC5CC(CC(C5)C3)C4,28.41582266386395
TRAIN_1567,CCOC(=O)c1c([nH]n2c(nnc12)C(F)F)C(F)(F)F,26.958289178812777
TRAIN_1568,Cc1ccc(cc1)C2SCC3N2C(=S)N(C3=O)c4cnn(C)c4C,64.89759046609802
TRAIN_1569,CCc1cc(O)nc(Cn2c(N)nc(C#N)c2C#N)n1,18.551847540955123
TRAIN_1570,CC(C)Cc1nn2cnnc(O)c2c1Br,10.461581224050178
TRAIN_1571,Clc1c(nn2cc(Br)cnc12)C(=O)OCC3CCCN4CCCCC34,1.874467974219556
TRAIN_1572,Nc1nc(nn1c2ccccc2)N3C(=O)C4CC=CCC4C3=O,8.130222538783599
TRAIN_1573,CC(C)c1ccc(cc1)C2OC(=NN2C(=O)C)c3ccc(C)cc3,63.68972
TRAIN_1574,CC1=C(C#N)C(NC(=O)OC(C)(C)C)(C(=N1)O)C(F)(F)F,30.13915188575996
TRAIN_1575,CC(C)c1cc(C(=O)N)c(NC(=O)\C(=C\c2ccccc2)\c3ccccc3)s1,22.795893195281693
TRAIN_1576,COC(=O)c1sccc1N2C(=O)C\C(=C\c3c[nH]c4ncccc34)\C2=O,27.06426002814308
TRAIN_1577,Cc1cc(C)c2c(NC(=O)C34CC5CC(C3)CC(C5)(C4)n6cncn6)n[nH]c2n1,74.71813491305178
TRAIN_1578,CC(C)c1cc([nH]n1)c2nnc3sc(nn23)C45CC6CC(CC(C6)C4)C5,35.30045341625697
TRAIN_1579,CC1(C)C2CCC3(C)OC(=O)N(Cc4ccccc14)C23C,33.24357660302624
TRAIN_1580,COc1ccc(C2CC(=Nc3c(cn(c23)c4cc(F)cc(F)c4)C(=O)O)O)c(OC)c1OC,19.42740996820873
TRAIN_1581,CCOC(=O)C1=NN(C)c2nc(SC)nn2C1=O,1.4088911279815193
TRAIN_1582,Fc1ccc(cc1)C(=O)C2C3C(C4N2N=Cc5ccccc45)C(=O)NC3=O,0.5
TRAIN_1583,CN(C)S(=O)(=O)N1CCN(CC2=C(O)OC=C(CN3CCOCC3)C2=O)CC1,37.2331
TRAIN_1584,Brc1cnc(Nc2cnn(c2)c3ncccn3)nc1,31.22491878463597
TRAIN_1585,CCCCNc1nnc(s1)c2nn(C)cc2Cl.OS(=O)(=O)O,38.78533085488942
TRAIN_1586,Cl.Cc1c(sc2N=C(NC(=O)c12)SC3CCOC3=O)C(=O)[O-],15.313656341747304
TRAIN_1587,Cc1nn(CCc2nn[nH]n2)c(C)c1Br,44.914267845664746
TRAIN_1588,Cc1ccc(cc1)S(=O)(=O)N2CCN(C2c3ccc(Cl)cc3Cl)C(=O)CN4CCOCC4,81.0555391484113
TRAIN_1589,COc1ccc(Cc2nc3c4C(C(=C(C)Oc4ncn3n2)C(=O)C)c5ccccc5)cc1OC,86.48263641575318
TRAIN_1590,C\C(=C\1/C(=O)OC(=CC1=O)C)\Nc2cc(n[nH]2)c3ccccc3,1.3046575056894198
TRAIN_1591,CN(C1CCCc2nc(C)sc12)C(=O)c3scnc3Br,0.5
TRAIN_1592,CN(C)c1nc(ON=C(C)C)nc(n1)N2CCCCC2,0.5
TRAIN_1593,CC1=NN(C(=N)C1C(O)C(F)(F)F)c2ccc3nncn3n2,42.0802
TRAIN_1594,CCS(=O)(=O)c1ccc(Cc2ccc(cc2)S(=O)(=O)CC)cc1,31.975400865139065
TRAIN_1595,CC1(C)CC2=C(CO1)C(=S)N(CCOCCO)C(=C2C#N)N,26.50834737591856
TRAIN_1596,COC(=O)c1ccc(cc1)C2NN(C)C3C2C(=O)N(C(C)C)C3=O,4.096381356079419
TRAIN_1597,CCn1cc(c(C)n1)c2cc(C(F)F)n3nc(C)cc3n2,0.5
TRAIN_1598,CCCCn1c2sc(C)nc2c3cc(C)cc(C)c13,5.656411236384486
TRAIN_1599,Cc1ccc(CNS(=O)(=O)CC2=NC(=O)n3cccc3C2=O)cc1,69.17638066118862
TRAIN_1600,CN(C)CCOC(=O)c1cccc(COCC(F)(F)C(F)F)c1,0.5
TRAIN_1601,OC1=C(C(C2=C(O)N=C3SCCCN3C2=O)c4ccncc4)C(=O)N5CCCSC5=N1,26.96350085992738
TRAIN_1602,NS(=O)(=O)c1ccc(cc1)c2oc(cc2)C3SCC(=O)Nc4[nH]ncc34,15.499539634834877
TRAIN_1603,CCc1nc(n[nH]1)N2C=Cc3nc(C)c(cc3C2=O)C(=O)OC,9.658982332401024
TRAIN_1604,CC1CC(=C(\C=N\N=C\2/NC(=CC(=N2)C)C)C(=O)C1)O,22.85148446050414
TRAIN_1605,CCc1ccc(cc1)C2CC(=O)C(=CNCCN3CCN(CC3)C(=S)NCC=C)C(=O)C2,60.15496065180759
TRAIN_1606,CC(C)N1NC(=O)C2=C1NC(=O)CC2c3cnn(C)c3,0.5
TRAIN_1607,COc1ccc(OC)c2N(C)\C(=N\C(=O)C(C)C)\Sc12,30.01407153900944
TRAIN_1608,CN1CCN(CC1)N2C(=O)NC(=S)C3=C2CCCC3,0.5
TRAIN_1609,COCCNc1nc2N(C)C(=O)N(C)C(=O)c2n1CCOC,11.521289717353156
TRAIN_1610,Cc1ccc(\C=C\S(=O)(=O)N2CC3(COC(C)(C)OC3)C2)cc1,29.57629032538263
TRAIN_1611,CCCCCOC(=O)C1[C@@H]2O[C@@]3(CN(CCCOC)C(=O)[C@H]13)C=C2,15.631568889738205
TRAIN_1612,CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)Nc3n[nH]c4cccc(F)c34,1.3307159112624447
TRAIN_1613,O=C(CN1C(=O)CC2(CCCC2)C1=O)Nc3cccc(c3)c4nc[nH]n4,10.562340392265869
TRAIN_1614,CCOC(=O)C1=NN(C2C1C(=O)N(CC)C2=O)C(=O)C,0.5
TRAIN_1615,CC(C)C(=O)NC1CCCN(Cc2c(nc3sccn23)C4CC4)C1,7.572572659520873
TRAIN_1616,COc1cc2cc(C(=O)NC(C)C(=O)N=C3Nc4ccccc4N3)n(C)c2c(OC)c1OC,33.23836492191164
TRAIN_1617,C(Cc1ccccc1)Nc2nnc(Sc3ccc4nnnn4n3)s2,32.17518197453225
TRAIN_1618,CC1(C)C(C#N)C(=O)NC(=C1C#N)SCc2cccc3cccnc23,52.05600819971162
TRAIN_1619,CN(C)S(=O)(=O)N1CC(C1)OC2=CC(=O)N(C)C(=C2)C,0.5
TRAIN_1620,CCCc1nnsc1C(=O)NC2CN(C3CC3)C(=O)C2,7.501346350954606
TRAIN_1621,COc1ccc(C)cc1C2=CC(C)(Nc3nnnn23)c4cc(C)ccc4OC,89.68955752827337
TRAIN_1622,COC(=O)CCNC(=O)CCC1=NN=C(O)NC1=O,12.230078348939417
TRAIN_1623,CC(C)[C@@H](CO)NC(=O)CCC1=C(C)N2NC(=O)C=C2N=C1C,4.542848704897239
TRAIN_1624,COC(=O)C1=CN(C(=O)C(=C1)Br)c2nccs2,11.476121814359914
TRAIN_1625,Fc1ccc(Cc2nc(NC(=O)c3ccn4nnnc4c3)n[nH]2)cc1,5.856192345777672
TRAIN_1626,Cc1ccc(cc1)S(=O)(=O)NC2C(Sc3nc(N)n[nH]3)c4cccc5cccc2c45,90.1360248770912
TRAIN_1627,CC(C)N(C(C)C)S(=O)(=O)c1ccc(NNS(=O)(=O)c2cc(cs2)C(=O)O)nc1,56.35564511926064
TRAIN_1628,CCCCc1ccc(cc1)N2C3CS(=O)(=O)CC3S/C/2=N/C(=O)CCCC(=O)O,7.840105623403929
TRAIN_1629,FC(F)(F)c1ccc(CCC(=O)N2C3CCC2C=CC3)cc1,30.821882111773192
TRAIN_1630,Cc1nnsc1C(=O)N2CCC(CSC3=NCCS3)CC2,53.13830064451123
TRAIN_1631,Brc1ccc2c(c1)cc3C(=O)NN=Cn23,0.5
TRAIN_1632,O=C(CN1N=C2CCCCCC2=CC1=O)Nc3n[nH]c(n3)C4CCCO4,27.76957420565293
TRAIN_1633,Cc1c(C)c2nnc(n2nc1NCc3cnn(C)c3N)C(F)(F)F,14.537115855671177
TRAIN_1634,CC(C)(C)c1cc(COCC2COC(C)(C)O2)cc(c1O)C(C)(C)C,16.215277174573956
TRAIN_1635,CC(=C)C1Cc2c(C)nn(c2C1)c3cccc4ccccc34,79.14632663342772
TRAIN_1636,CCSC1=NC2=C(C(C(=C(C)N2)C(=O)OC)c3cn(nc3c4ccccc4)c5ccccc5)C(=O)N1,48.87688271980265
TRAIN_1637,COC(=O)c1c(SC)nn2C(=S)NC=Nc12,9.358442054792135
TRAIN_1638,O=C(C1CN(C2CCOCC2)C(=O)C1)N3CCC(C3)Oc4nccnc4C#N,9.269843475843857
TRAIN_1639,CS(=O)(=O)N1C2CCC1CC(C2)NC(=O)Cn3cc(cn3)c4ccc(F)cc4,4.904191928843176
TRAIN_1640,CC(C)n1cnc(c1)S(=O)(=O)NCc2nnc3cc(ccn23)C(F)(F)F,0.5
TRAIN_1641,CC(=C1C(=O)NC(=O)NC1=O)NNc2ccccc2,1.030175633653556
TRAIN_1642,CC(C)Cc1nc2cc(NC(=O)COC3=CNC(=CC3=O)C)ccc2[nH]1,15.71148133349547
TRAIN_1643,Cc1ccc(cc1)S(=O)(=O)N2C=Cc3ccccc3C2C#N,70.28861
TRAIN_1644,Cc1c(C)n(C2CCCCC2)c3N=CN(CCCO)C(=N)c13,9.153449264284347
TRAIN_1645,Cn1c(nc2ccccc12)c3c(N)n(C4CCCC4)c5nc6ccccc6nc35,58.49590883032504
TRAIN_1646,CCc1c(C)nc(N)nc1N2N=C2SC\C=C(/C)\Cl,44.29234056598857
TRAIN_1647,CCCc1nc(C)c2c(Cl)nc3ccc(OC)nc3n12,79.450341365113
TRAIN_1648,O=C(NCC1Cc2ccccc2CO1)c3cnn4CCCOc34,13.187290446988529
TRAIN_1649,COc1nn(C)cc1C(=O)N2CCN(CC2)c3nccn4nc5CCCCc5c34,19.2710595347706
TRAIN_1650,O=C(CN1C=NC(=CC1=O)C2CC2)N3CCC(CC3)N4CC(=O)N(C4=O)c5ccccc5,4.791272171360077
TRAIN_1651,Cc1ccc(C)c(c1)N2CCN(CC2)c3nc(N)nc4[nH]cnc34,90.0439518440665
TRAIN_1652,COc1ccc(OC)c2[nH]c(cc12)C(=O)Nc3nnn[nH]3,18.36075256675295
TRAIN_1653,CC1=C(C)N(CC(=O)Nc2cnccn2)C(=O)S1,63.68972
TRAIN_1654,CN1C(=O)C=C(N\N=C\C2CCC=CC2)N(C)C1=O,20.30992130361517
TRAIN_1655,CCOc1ccc(cc1)N2C(=O)N=C(O)C3(CN(C)c4ccc5ccccc5c4C3)C2=O,57.78538297170057
TRAIN_1656,OC1CCC(CC1)N2C3=C(CCCC3)C(=S)N=C2c4ccccc4,16.90669353577819
TRAIN_1657,CN1C(=O)N(C)C2=C(C=C(C(=O)O)C(=O)N2C)C1=O,18.9531469867797
TRAIN_1658,CCS(=O)(=O)N1CCC(C1)Oc2cncc(n2)N(C)C,30.26249500547226
TRAIN_1659,CN1N=C(C=CC1=O)C(=O)NCCn2ccc(n2)c3ccsc3,27.5194135121519
TRAIN_1660,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Cl)n3,7.459652902037774
TRAIN_1661,Cc1nc(sc1C)C2=C(N)N(CC2=O)C3CS(=O)(=O)CC3O,12.909334120876252
TRAIN_1662,NC(=N)\N=C\1/SC(CC(=O)Nc2cc(Cl)ccc2Cl)C(=N1)O,17.50256240988135
TRAIN_1663,Fc1cc(F)cc(c1)c2nc(SCCC#N)n[nH]2,37.2331
TRAIN_1664,Cl.Cc1ccc2c(c(C)[nH]c2c1)c3cn4c(C)c(C)sc4n3,85.77732223824331
TRAIN_1665,CN(C)c1ccc2COCc3ccc(N(C)C)c1c23,11.70369855636433
TRAIN_1666,CS(=O)(=O)NCC1CCC(CC1)C(=O)NCC2CCS(=O)(=O)C2,6.375623230199949
TRAIN_1667,Br.CCOC(=O)CN1C(=N)Sc2cc3OCCOc3cc12,11.312822472768971
TRAIN_1668,O=C(N1CCCC(C1)Oc2cccnn2)N3CCNC3=O,13.025728332435776
TRAIN_1669,COC(=O)Nc1ccc(cc1)S(=O)(=O)NCCn2ccn3nc(C)cc23,50.92333617080416
TRAIN_1670,CCOC(=O)C1SC2(CC1(O)C(C)(C)CO2)C(F)(F)F,16.23438667199416
TRAIN_1671,Cc1cccc2c1N(CC=C)C(=O)C23CC(=O)Nc4c3cnn4c5ccccc5C,23.10511960808158
TRAIN_1672,Clc1ccc2nnc(CCCC(=O)Nc3ccc4[nH]ccc4c3)n2n1,48.15245904487257
TRAIN_1673,CC(C)NC(=O)Nc1ccc(O)c(c1)c2onc(n2)c3nnc[nH]3,42.0802
TRAIN_1674,CC1(C)C2(C)CCC1(CC2=O)C(=O)N(CCC#N)CCC#N,5.378454910272225
TRAIN_1675,CC1(C)C(C1C(=O)NC2=CNC(=O)NC2=O)C(=O)O,3.13395757691572
TRAIN_1676,Cc1cc2ncn(CC3CCN(CC3)S(=O)(=O)CCN4C(=O)CCCC4=O)c2cc1C,0.5
TRAIN_1677,O=C(CN1N=CC=CC1=O)N2Cc3cnc(nc3C2)N4CCOCC4,0.5
TRAIN_1678,COC1=COC(=CC1=O)C(=O)Nc2cccc3c2ccn3C,0.5
TRAIN_1679,CC1=CC(=O)N(CCNC(=O)c2nc3nc(C)cc(C)n3n2)C=N1,0.5
TRAIN_1680,CCc1ccc(\C=N\Nc2nn3cnnc3c4ccccc24)cc1,41.70039782499176
